"page_id","token","lemma","position","nameTag","NE","udpipe.feats.Abbr","udpipe.feats.AdpType","udpipe.feats.Animacy","udpipe.feats.Aspect","udpipe.feats.Case","udpipe.feats.ConjType","udpipe.feats.Degree","udpipe.feats.Foreign","udpipe.feats.Gender","udpipe.feats.Gender[psor]","udpipe.feats.Hyph","udpipe.feats.Mood","udpipe.feats.NameType","udpipe.feats.NumForm","udpipe.feats.NumType","udpipe.feats.Number","udpipe.feats.Number[psor]","udpipe.feats.Person","udpipe.feats.Polarity","udpipe.feats.Poss","udpipe.feats.PrepCase","udpipe.feats.PronType","udpipe.feats.Reflex","udpipe.feats.Tense","udpipe.feats.Variant","udpipe.feats.VerbForm","udpipe.feats.Voice","udpipe.misc.B-P","udpipe.misc.B-gu","udpipe.misc.B-nb","udpipe.misc.B-no","udpipe.misc.B-pf","udpipe.misc.B-pm","udpipe.misc.B-ps","udpipe.misc.B-td","udpipe.misc.B-tm","udpipe.misc.B-ty","udpipe.misc.I-P","udpipe.misc.I-no","udpipe.misc.I-pf","udpipe.misc.I-ps","udpipe.misc.I-td","udpipe.misc.I-tm","udpipe.misc.SpaceAfter"
"2",",",",","29","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","jsou","být","30","O","","","","","Imp","","","","","","","","Ind","","","","Plur","","3","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","","No"
"2","-","-","31","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","li","li","32","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","nanich","onan","33","O","","","","","","","","","","","","","","","","","","","","","","","Dem","","","","","","","","","","","","","","","","","","","","","",""
"2","nějaké","nějaký","34","O","","","","","","Nom","","","","Fem","","","","","","","Plur","","","","","","Ind","","","","","","","","","","","","","","","","","","","","","",""
"2","ké","ký","35","O","","","","","","Nom","","","","Fem","","","","","","","Plur","","","","","","Dem","","","","","","","","","","","","","","","","","","","","","",""
"2","značky","značka","36","O","","","","","","Nom","","","","Fem","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","37","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","Taxtéž","taxtéž","1","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","na","na","2","O","","","Prep","","","Acc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","kopii","kopie","3","O","","","","","","Acc","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","plániu","plánium","4","O","","","","Inan","","Gen","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","na","na","5","O","","","Prep","","","Loc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","-","-","6","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","ziště","ziště","7","O","","","","","","Loc","","","","Neut","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",",",",","8","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","rterou","rterý","9","O","","","","","","Acc","","","","Fem","","","","","","","Sing","","","","","","Int,Rel","","","","","","","","","","","","","","","","","","","","","",""
"2","hoaláte","hoalat","10","O","","","","","Imp","","","","","","","","Ind","","","","Plur","","2","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","",""
"2","s","s","11","O","","","Prep","","","Ins","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","sebou","se","12","O","","","","","","Ins","","","","","","","","","","","","","","","","","Prs","Yes","","","","","","","","","","","","","","","","","","","","",""
"2","vzíti","vzíti","13","O","","","","","Perf","","","","","","","","","","","","","","","Pos","","","","","","","Inf","","","","","","","","","","","","","","","","","","No"
"2",",",",","14","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","|","|","15","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","se","se","16","O","","","","","","Acc","","","","","","","","","","","","","","","","","Prs","Yes","","Short","","","","","","","","","","","","","","","","","","",""
"2","těším","těšit","17","O","","","","","Imp","","","","","","","","Ind","","","","Sing","","1","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","","No"
"2",".",".","18","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2",".",".","1","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","Budu","být","2","O","","","","","Imp","","","","","","","","Ind","","","","Sing","","1","Pos","","","","","Fut","","Fin","Act","","","","","","","","","","","","","","","","",""
"2","vám","vy","3","O","","","","","","Dat","","","","","","","","","","","Plur","","2","","","","Prs","","","","","","","","","","","","","","","","","","","","","",""
"2","velice","velice","4","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","povděčen","povděčený","5","O","","","","","Perf","","","Pos","","Masc","","","","","","","Sing","","","Pos","","","","","","Short","Part","Pass","","","","","","","","","","","","","","","","","No"
"2",",",",","6","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","|","|","7","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","podáte","podat","8","O","","","","","Perf","","","","","","","","Ind","","","","Plur","","2","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","","No"
"2","-","-","9","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","li","li","10","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","mi","já","11","O","","","","","","Dat","","","","","","","","","","","Sing","","1","","","","Prs","","","Short","","","","","","","","","","","","","","","","","","",""
"2","zprávy","zpráva","12","O","","","","","","Acc","","","","Fem","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","laskavě","laskavě","13","O","","","","","","","","Pos","","","","","","","","","","","","Pos","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","i","i","14","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","o","o","15","O","","","Prep","","","Loc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","dalších","další","16","O","","","","Inan","","Loc","","Pos","","Masc","","","","","","","Plur","","","Pos","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","ších","ších","17","O","","","","","","Loc","","","","","","","","","Word","Card","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","svých","svůj","18","O","","","","","","Loc","","","","","","","","","","","Plur","","","","Yes","","Prs","Yes","","","","","","","","","","","","","","","","","","","","",""
"2","plánech","plán","19","O","","","","Inan","","Loc","","","","Masc","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","kopacích","kopací","20","O","","","","Inan","","Loc","","Pos","","Masc","","","","","","","Plur","","","Pos","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","a","a","21","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","núle","núle","22","O","","","","","","","","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","-","-","23","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","7","7","24","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","zech","zechě","25","O","","","","","","Loc","","","","Fem","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",",",",","26","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","případně","případně","27","O","","","","","","","","Pos","","","","","","","","","","","","Pos","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","o","o","28","O","","","Prep","","","Loc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","známých","známý","29","O","","","","","","Loc","","Pos","","Neut","","","","","","","Plur","","","Pos","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","vÁn","vaný","30","O","","","","","","Loc","","","","Neut","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","nalezištěc","naleziště","31","O","","","","","","Loc","","","","Neut","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","'","'","32","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","v","v","33","O","","","Prep","","","Loc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","okolí","okolí","34","O","","","","","","Loc","","","","Neut","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",",",",","35","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","která","který","36","O","","","","","","Nom","","","","Neut","","","","","","","Plur","","","","","","Int,Rel","","","","","","","","","","","","","","","","","","","","","","No"
"2",",",",","37","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
