"page_id","token","lemma","position","nameTag","NE","udpipe.feats.Abbr","udpipe.feats.AdpType","udpipe.feats.Animacy","udpipe.feats.Aspect","udpipe.feats.Case","udpipe.feats.ConjType","udpipe.feats.Degree","udpipe.feats.Foreign","udpipe.feats.Gender","udpipe.feats.Gender[psor]","udpipe.feats.Hyph","udpipe.feats.Mood","udpipe.feats.NameType","udpipe.feats.NumForm","udpipe.feats.NumType","udpipe.feats.Number","udpipe.feats.Person","udpipe.feats.Polarity","udpipe.feats.Poss","udpipe.feats.PrepCase","udpipe.feats.PronType","udpipe.feats.Reflex","udpipe.feats.Tense","udpipe.feats.Variant","udpipe.feats.VerbForm","udpipe.feats.Voice","udpipe.misc.B-P","udpipe.misc.B-ah","udpipe.misc.B-az","udpipe.misc.B-gu","udpipe.misc.B-ic","udpipe.misc.B-if","udpipe.misc.B-mn","udpipe.misc.B-n_","udpipe.misc.B-nb","udpipe.misc.B-oa","udpipe.misc.B-pd","udpipe.misc.B-pf","udpipe.misc.B-ps","udpipe.misc.B-ty","udpipe.misc.I-P","udpipe.misc.I-ic","udpipe.misc.I-if","udpipe.misc.I-oa","udpipe.misc.I-pd","udpipe.misc.I-pf","udpipe.misc.I-ps","udpipe.misc.SpaceAfter"
"2",".",".","15","B-ty","Year","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","1876","1876","16","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","další","další","17","O","","","","Inan","","Nom","","Pos","","Masc","","","","","","","Sing","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","depot","depot","18","O","","","","Inan","","Nom","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","v","v","19","O","","","Prep","","","Loc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","""","""","20","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","peci","pece","21","O","","","","","","Loc","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","""","""","22","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","23","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","V","v","1","O","","","Prep","","","Loc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","jámě","jáma","2","O","","","","","","Loc","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","vymazané","vymazaný","3","O","","","","","","Loc","","Pos","","Fem","","","","","","","Sing","","Pos","","","","","","","Part","Pass","","","","","","","","","","","","","","","","","","","","","",""
"2","vypálenou","vypálený","4","O","","","","","","Ins","","Pos","","Fem","","","","","","","Sing","","Pos","","","","","","","Part","Pass","","","","","","","","","","","","","","","","","","","","","",""
"2","nou","ný","5","O","","","","","","Ins","","Pos","","Fem","","","","","","","Sing","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","hlínou","hlína","6","O","","","","","","Ins","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","a","a","7","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","s","s","8","O","","","Prep","","","Ins","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","prepálenými","prepálený","9","O","","","","Inan","","Ins","","Pos","","Masc","","","","","","","Plur","","Pos","","","","","","","Part","Pass","","","","","","","","","","","","","","","","","","","","","",""
"2","kameny","kámen","10","O","","","","Inan","","Ins","","","","Masc","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","mnoho","mnoho","11","O","","","","","","Nom","","","","","","","","","","Card","","","","","","Ind","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","bronzoviny","bronzovina","12","O","","","","","","Gen","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","i","i","13","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","celých","celý","14","O","","","","Inan","","Gen","","Pos","","Masc","","","","","","","Plur","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","předmětů","předmět","15","O","","","","Inan","","Gen","","","","Masc","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",",",",","16","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","z","z","17","O","","","Prep","","","Gen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","nichž","jenž","18","B-P","Complex personal names","","","","","Gen","","","","","","","","","","","Plur","","","","Pre","Rel","","","","","","","","","","","","","","","","","Yes","","","","","","","","","",""
"2","B","B","19","I-P","Complex personal names","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","No"
"2",".",".","20","I-P","Complex personal names","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","",""
"2","Jelínek","Jelínek","21","O","","","","Anim","","Nom","","","","Masc","","","","Giv","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","zachránil","zachránit","22","O","","","","","Perf","","","","","Masc","","","","","","","Sing","","Pos","","","","","Past","","Part","Act","","","","","","","","","","","","","","","","","","","","","",""
"2","pouze","pouze","23","B-nc","Cardinal number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","2","2","24","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","srpy","srp","25","O","","","","Inan","","Acc","","","","Masc","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","a","a","26","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","slitky","slitek","27","O","","","","Inan","","Acc","","","","Masc","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","bronzu","bronz","28","O","","","","Inan","","Gen","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","29","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","NM","NM","1","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","č","číslo","2","O","","Yes","","","","","","","","Neut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","3","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","inv","inv","4","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","5","B-n_","Number expression (General)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","13528","13528","6","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","-","-","7","B-n_","Number expression (General)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","13529","13529","8","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",";",";","9","B-nc","Cardinal number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","2","2","10","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","srpy","srpa","11","O","","","","","","Nom","","","","Fem","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","s","s","12","O","","","Prep","","","Ins","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","řapem","řap","13","O","","","","Inan","","Ins","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","14","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","Depot","depot","1","O","","","","Inan","","Nom","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","náleží","náležet","2","O","","","","","Imp","","","","","","","","Ind","","","","Sing","3","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","","","","","","",""
"2","do","do","3","O","","","Prep","","","Gen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","maldší","maldý","4","O","","","","","","Gen","","Cmp","","Fem","","","","","","","Sing","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","doby","doba","5","O","","","","","","Gen","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","bronzové","bronzový","6","O","","","","","","Gen","","Pos","","Fem","","","","","","","Sing","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
